adid	codes
6270527299943	Benign
6270561003160	Opportunity
6270602752504	Benign
6270663497278	Benign
6270641587304	Benign
6270661916668	Healthcare
6270699872085	Benign
6270641335504	Benign
6270734222068	Benign
6270760530743	Clickbait
6273094820370	Potentially Harmful
6270904071943	Benign
6270827941237	Benign
6270896793741	Benign
6270922156541	Potentially Harmful
6271077725606	Benign
6270927533514	Benign
6270953500232	Benign
6271054206169	Benign
6269205186696	Benign
6271345146687	Benign
6271141940169	Benign
6271142214169	Benign
6271142278569	Benign
6271281585423	Potentially Harmful
6271298202684	Benign
6271313378301	Benign
6271315405301	Benign
6271330041874	Benign
6271391578007	Benign
6271356479959	Benign
6271401520668	Benign
6269133198349	Sensitive
6270234644360	Benign
6271512247084	Benign
6271517797668	Benign
6272437904896	Clickbait
6272451099656	Benign
23849548656560166	Benign
6270058117779	Healthcare
6269211420839	Clickbait
23849514863200305	Potentially Harmful
6269989720781	Opportunity
6272699857964	Benign
6273301882284	Benign
6272819293238	Benign
6272490728342	Healthcare
6272835396742	Benign
6272869131942	Benign
6272890987438	Benign
6272910388612	Benign
6272927438708	Benign
6272986030207	Benign
6272998727341	Benign
6273128869949	Opportunity
6273158638638	Benign
6273172047212	Benign
6273220227684	Benign
6273248736456	Benign
6273287214018	Benign
6271612146369	Benign
6273310231296	Benign
6273340811301	Benign
23847280837380437	Benign
6271683826414	Benign
6271703144559	Benign
6271713375379	Benign
6271794261459	Benign
6271834648169	Benign
6271918596461	Benign
6271931709009	Benign
6271942466438	Benign
6271961031560	Benign
6271967639138	Sensitive
6271980017779	Benign
6272052238352	Benign
6272073137683	Clickbait
6272154595941	Benign
6272197356214	Benign
6272205467942	Benign
6272205523542	Benign
6272260061484	Benign
6272260063084	Benign
6272417961096	Benign
6272273636484	Benign
6272400692412	Benign
6272400758412	Benign
6272421672741	Benign
6273356410015	Benign
6273378561708	Benign
6273384955460	Opportunity
6272640325506	Benign
6272721441369	Benign
6272501775806	Benign
23848034122440528	Benign
23849339107640363	Benign
6272527518493	Benign
6271654710743	Benign
6271960404379	Benign
6273673446161	Benign
6273705153972	Clickbait
6273725351142	Benign
6273764297310	Benign
6273764782742	Healthcare
6273797573727	Benign
6273882987310	Financial
6273901216001	Benign
6273921778164	Benign
6273932023463	Potentially Harmful
6274119843063	Benign
6274141515742	Benign
6274345195224	Benign
6274397715278	Benign
6274430222012	Benign
6274457358038	Benign
6274462000972	Clickbait
6274505211063	Benign
6274511949841	Benign
6274538827561	Benign
6274565901463	Clickbait
6274609150212	Benign
6274614051874	Benign
6274640251637	Benign
6274643067078	Benign
6274685205066	Benign
6274688032564	Benign
6274792446784	Benign
6274703551832	Benign
6274756715012	Benign
6274992933607	Benign
6274833509164	Benign
6274863753561	Benign
6274986900860	Benign
6274992324607	Benign
6274992460207	Benign
6275048593006	Benign
6275063023186	Healthcare
6275103103251	Benign
23847391521200310	Benign
6275169540067	Benign
6275170675063	Benign
6275181718260	Benign
6275230845801	Benign
6275236543407	Benign
6275236561807	Benign
6275342284437	Benign
6275350868561	Benign
6275437473832	Opportunity
6274692704663	Benign
6273583155742	Benign
6273536221560	Benign
6273456256538	Benign
6273583312542	Benign
6273624742296	Benign
6273634449060	Healthcare
6275913697463	Sensitive
6275969246568	Benign
6277411829947	Benign
6276061666127	Healthcare
6276229944344	Benign
6276270412727	Potentially Harmful
6276305987186	Benign
6276365578127	Benign
6276405092090	Opportunity
6275835940544	Benign
6278801446017	Benign
6276527339572	Benign
6276579492772	Benign
6276587989263	Clickbait
6276590199572	Benign
6276590211372	Benign
6276592841467	Benign
6276592842067	Benign
6276592845067	Benign
6276690216156	Benign
6276722860676	Benign
6276743660490	Benign
6278802969667	Benign
6276758219784	Benign
6276861770867	Benign
6276966731144	Benign
6276989640144	Benign
6277094905217	Benign
6277161420711	Opportunity
6277225269066	Benign
6277271557667	Benign
6277295804823	Benign
6277339148418	Benign
6277353810067	Benign
6277418757368	Benign
6277420678968	Benign
6278701543893	Benign
6278708001968	Benign
6278708005168	Benign
6275464652637	Benign
6279468639793	Benign
6279915273921	Benign
6278809425667	Benign
6278809651067	Benign
6278916341466	Opportunity
6279943446871	Healthcare
6278935351521	Benign
6279042401851	Benign
6279186413083	Benign
6279283688788	Benign
6279335742695	Benign
6279409618132	Potentially Harmful
6279445092267	Benign
6275536260863	Benign
6276424718547	Clickbait
23849379622490691	Potentially Harmful
6278962295266	Benign
6275598804547	Benign
6279791181121	Benign
6279824078483	Benign
6279869681895	Benign
6280003607495	Benign
6280069612719	Benign
6280187661823	Benign
6280190256623	Benign
6277426437927	Healthcare
6277518192586	Benign
6281732451765	Benign
6277897280347	Benign
6277583344547	Financial
6277625897147	Benign
6277703486693	Benign
6277710806295	Benign
6277730104727	Financial
6277735357127	Financial
6277831306067	Benign
6277950153490	Benign
6278297563568	Benign
6278012447786	Benign
6278553647883	Benign
6278167315817	Clickbait
6278256664911	Benign
6278328571280	Benign
6277519661218	Benign
6278318104768	Benign
6278380552283	Benign
6282917719531	Financial
6278427455276	Benign
6278502590948	Benign
6278590061584	Sensitive
6278594073666	Benign
6278635819466	Benign
6278658232274	Financial
6281683671719	Benign
6281687185297	Benign
6279505425693	Benign
6281837898540	Benign
6281931906506	Healthcare
6281978551378	Benign
6287006517401	Benign
6279786536886	Benign
6282247581140	Benign
6282315587635	Financial
6282428416919	Benign
6282465162565	Benign
6282550472223	Benign
6282563592001	Benign
6282640282635	Benign
6282774428035	Benign
6282784136835	Financial
6282857148688	Opportunity
6282882494334	Benign
6282947431835	Benign
6279520018948	Benign
6279591873066	Benign
6278297727368	Benign
6279611236035	Financial
23849440577170219	Sensitive
23848370259950196	Healthcare
6282071158835	Benign
6283437109331	Benign
6283461558519	Potentially Harmful
6283492963166	Benign
6283568380765	Benign
6283568423965	Benign
6280233629083	Benign
6280248427097	Benign
6280267822521	Benign
6280298857695	Opportunity
6288045145071	Benign
6280520653261	Benign
6280600379835	Benign
6280643180635	Benign
6282948046657	Benign
6280724646223	Opportunity
6280745143321	Benign
6280761890235	Benign
6280870166368	Opportunity
6280939071874	Benign
6281006334423	Opportunity
6281009041035	Financial
6281009949201	Clickbait
6281014116801	Opportunity
6281041708968	Benign
6281241457286	Benign
6281269416623	Benign
6281355814474	Financial
6286195769401	Benign
6281538334782	Benign
6281544513182	Benign
6281585813286	Benign
6281661921921	Benign
6285804575001	Benign
6280938396331	Benign
6285612726413	Benign
6285751533053	Benign
6285755603609	Healthcare
6285787336053	Benign
6285791229001	Healthcare
6284008006378	Benign
6285804655401	Benign
6285612726213	Potentially Harmful
6285893948001	Benign
6286007588382	Benign
6286048594751	Benign
6286143702001	Benign
6286293625671	Benign
6283090478519	Benign
6286356367934	Benign
6286363639271	Benign
6286409860396	Benign
6286436910871	Benign
6286444555671	Benign
6286481377651	Opportunity
6286505749071	Benign
6281355814874	Financial
6283090698853	Benign
23849468973880301	Financial
23849469756570072	Sensitive
6280621857835	Benign
6283205268086	Healthcare
6284130426857	Benign
6286824315671	Benign
6284232257919	Benign
6284273708453	Benign
6284426890566	Benign
6284410496470	Benign
6283726087801	Benign
6284464551401	Benign
6284332792886	Benign
6284486551071	Potentially Harmful
6284679151250	Financial
6284690022531	Benign
6284691193778	Potentially Harmful
6285045407601	Benign
6284790328366	Benign
6284909605886	Benign
6284970402978	Benign
6285047808882	Benign
6285129152601	Benign
6285175108801	Opportunity
6286595357853	Benign
6286595382053	Benign
6286595490053	Financial
6286633922845	Benign
6286660401871	Benign
6286865140201	Benign
6286670540401	Benign
6286792282482	Benign
6286572035671	Benign
6287021264980	Benign
6287035297271	Benign
6287261258220	Benign
6287276954245	Clickbait
6288808254106	Healthcare
6287571056251	Benign
6287644638596	Clickbait
6287756759396	Benign
6287920055651	Benign
6287926684196	Clickbait
6287975941073	Sensitive
6288402563850	Benign
6288706390582	Benign
6288707929582	Benign
6288901347251	Opportunity
6289191043134	Benign
6289449702830	Benign
6289450280830	Benign
6289450299630	Benign
6289453501819	Benign
6289639304353	Benign
6289731191041	Benign
6289847248441	Financial
6289936268641	Potentially Harmful
6286572769471	Benign
6284187891731	Benign
23849500817190781	Benign
6283585384531	Healthcare
6283688773097	Benign
6284043284420	Benign
6290618693419	Benign
6291060085753	Potentially Harmful
6291135112551	Clickbait
6291228130982	Benign
6291232684419	Benign
6291353348951	Benign
6291943405419	Benign
6292301995464	Opportunity
6292302384064	Opportunity
6292302414264	Opportunity
6292499722888	Benign
6292869770180	Benign
6293335543041	Benign
6290479240419	Potentially Harmful
6293535086850	Opportunity
6293596294641	Benign
6293713162241	Benign
6293806196620	Benign
6293880464864	Opportunity
6293880499864	Opportunity
6293882208464	Opportunity
6293883700864	Opportunity
6293888338445	Benign
6294451834216	Benign
6294586858450	Benign
6295366356774	Benign
6294766745209	Financial
6294917185939	Potentially Prohibited
6295148245850	Benign
6295151400645	Clickbait
6295281179209	Benign
6295394303723	Sensitive
6295553415609	Healthcare
6295597059664	Benign
6294802112688	Benign
6296309247220	Benign
6296079719850	Benign
6296097697420	Benign
6296131246209	Benign
6296200830824	Opportunity
6296269679664	Benign
6296270047209	Benign
6296498710088	Benign
6296363804488	Benign
6296394105464	Clickbait
6296600049620	Opportunity
6296613128645	Opportunity
6296737355624	Benign
6296754526688	Benign
6296761271020	Benign
6296865428209	Benign
6292984952470	Benign
6289978371819	Benign
6295750451864	Benign
23849512370540017	Potentially Prohibited
6293083625009	Benign
6290585343220	Benign
6290618667219	Benign
6297449129780	Benign
6297509603673	Benign
6297565208380	Benign
6297795676488	Benign
6297973820374	Benign
6298192867528	Benign
6298384765180	Benign
6298406866220	Benign
6298508065224	Benign
6299043123070	Benign
6296942235009	Benign
6299101579020	Benign
6299333228580	Clickbait
6299454238870	Benign
6299552426180	Benign
6300177544909	Benign
6300365560273	Benign
6300764301909	Opportunity
6300987423520	Benign
6301830514509	Benign
6302004717109	Opportunity
6302589701480	Benign
6297085997174	Clickbait
6302744117909	Financial
23843428289750794	Benign
6303115708080	Benign
6303175976723	Sensitive
6303223472909	Healthcare
6303335353909	Opportunity
6303335801909	Benign
6303390512123	Sensitive
6303395849123	Benign
6303628225080	Benign
6303666454280	Benign
6303694931523	Benign
6303817994726	Benign
6303984540520	Benign
6304084948109	Opportunity
6304682094280	Benign
6304698563720	Benign
6306121490870	Benign
6306576780870	Benign
6306580273013	Benign
6306939438613	Benign
6307897311670	Benign
6309370091413	Benign
6309774889413	Benign
6309999927070	Benign
6310799888613	Benign
6312252149326	Clickbait
6317899622126	Benign
23843352396730796	Benign
23843365340830796	Potentially Harmful
23843411229570791	Benign
23843786388930571	Financial
6302004720109	Opportunity
23844589393080617	Benign
23844840871760043	Financial
23844185704340744	Benign
6297168123824	Clickbait
6298938221780	Healthcare
6297326787273	Benign
6297406151873	Clickbait
6297675883580	Benign
23846792678080510	Benign
23847616180680523	Benign
23847619262960631	Benign
23847647429620700	Benign
23847647430090700	Benign
23847714692180288	Opportunity
23847764852570514	Benign
23847811732530312	Financial
23847822588150409	Benign
23847836924530639	Healthcare
23847866886350283	Potentially Harmful
23847870366790786	Opportunity
23847905236700431	Benign
23847953293980425	Opportunity
23847964748660640	Benign
23849291387530517	Potentially Harmful
23848006249480745	Clickbait
23848012303240328	Potentially Harmful
23847470850370008	Opportunity
23848066730480239	Benign
23845666585820689	Healthcare
23846317162660099	Potentially Harmful
23846329717090167	Benign
23846487363440194	Benign
23846597258940556	Healthcare
23846602852800175	Benign
23846688135420623	Benign
23846880912380045	Benign
23847558426310244	Benign
23846972972830430	Benign
23847034048820512	Benign
23847034054350512	Benign
23847217732860739	Benign
23847224201680292	Clickbait
23847392146560146	Benign
23847405873790713	Benign
23847443515450225	Benign
23848403466460425	Benign
23848414133810328	Benign
23848473461650472	Benign
23848403499850425	Benign
23848422187660426	Potentially Harmful
23848459159800139	Potentially Harmful
23848430423820261	Benign
23848440343240679	Benign
23848452300510128	Potentially Harmful
23848472993100472	Benign
23848464730350239	Benign
23848468467510422	Healthcare
23845055175630168	Benign
23848461548860617	Opportunity
23847545671290008	Benign
23845546559640049	Benign
23849536477620166	Potentially Prohibited
23847503066920366	Healthcare
23848503751880581	Potentially Harmful
23848504225310171	Benign
23848507475120409	Benign
23848509314910581	Benign
23848477101950717	Benign
23848746385240163	Benign
23848535458840260	Benign
23848664909640256	Opportunity
23848120514930199	Opportunity
23848234226390470	Benign
23848179715690461	Benign
23848535653480348	Sensitive
23848183062500357	Benign
23848211685640714	Benign
23848230008290769	Benign
23848146777390328	Benign
23848241592430220	Clickbait
23848253012220775	Clickbait
23848286498890255	Benign
23848307525080176	Healthcare
23848314689800291	Benign
23848330169470544	Benign
23848333133340373	Clickbait
23848658430940655	Clickbait
23848500071830096	Healthcare
23848371400840753	Benign
23848372313360047	Benign
23848377996580764	Benign
23848666276520112	Sensitive
23848340782290306	Financial
23848666275850112	Sensitive
23848118002840691	Healthcare
23848667426290500	Benign
23848678995760589	Healthcare
23848758782050571	Benign
23848730395920610	Benign
23848695739040582	Benign
23848699997130584	Clickbait
23848488623960768	Benign
23848715660900719	Benign
23848718408300345	Benign
